Protocol,Benchmark,Algorithm,Instance,Seed,Iteration_Limit,Completed_Iterations,Reward,BKS,BKS_Gap_Percent,Total_Distance,Visited_Customers,Runtime_Seconds,Feasible,Batch_Workers,Source_Record
Fixed iteration,Chao,GRASP,p5.2.z,0,2500,2500,1680.0,1680.0,0.0,128.47213595499957,64,0.5575414000013552,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.2.z,1,2500,2500,1665.0,1680.0,0.8928571428571429,128.95741732923813,63,0.5604970000003959,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.2.z,2,2500,2500,1665.0,1680.0,0.8928571428571429,127.30056307974576,63,0.548103799999808,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.2.z,3,2500,2500,1665.0,1680.0,0.8928571428571429,128.67004637770998,63,0.5378822999991826,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.k,0,2500,2500,470.0,495.0,5.05050505050505,48.80477330320709,22,0.351857800000289,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.k,1,2500,2500,470.0,495.0,5.05050505050505,48.80477330320709,22,0.3593419000007998,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.k,2,2500,2500,480.0,495.0,3.0303030303030303,52.78376349969021,22,0.3576429999993706,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.k,3,2500,2500,475.0,495.0,4.040404040404041,53.75022298912626,23,0.3471905999995215,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.l,0,2500,2500,575.0,595.0,3.361344537815126,57.29005467744567,25,0.3969541000005847,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.l,1,2500,2500,575.0,595.0,3.361344537815126,57.29005467744567,25,0.3723678999995172,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.l,2,2500,2500,575.0,595.0,3.361344537815126,57.29005467744567,25,0.3778277999990678,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.l,3,2500,2500,575.0,595.0,3.361344537815126,57.29005467744567,25,0.391936899999564,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.n,0,2500,2500,755.0,755.0,0.0,69.29005467744567,31,0.4606886000001395,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.n,1,2500,2500,755.0,755.0,0.0,69.29005467744567,31,0.4708872999999585,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.n,2,2500,2500,755.0,755.0,0.0,69.29005467744567,31,0.4767167999998492,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.n,3,2500,2500,755.0,755.0,0.0,69.29005467744567,31,0.4510214999991149,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.o,0,2500,2500,830.0,870.0,4.597701149425287,72.8047733032071,34,0.4384561000006215,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.o,1,2500,2500,830.0,870.0,4.597701149425287,72.8047733032071,34,0.4339134999991074,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.o,2,2500,2500,830.0,870.0,4.597701149425287,72.8047733032071,34,0.4377739000010479,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.o,3,2500,2500,830.0,870.0,4.597701149425287,72.8047733032071,34,0.4343912999993335,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.q,0,2500,2500,995.0,1070.0,7.009345794392523,83.63320042795328,39,0.499920000000202,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.q,1,2500,2500,995.0,1070.0,7.009345794392523,83.63320042795328,39,0.4946830000008049,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.q,2,2500,2500,995.0,1070.0,7.009345794392523,83.63320042795328,39,0.4692694000004849,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.q,3,2500,2500,995.0,1070.0,7.009345794392523,83.63320042795328,39,0.4912444999990839,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.r,0,2500,2500,1040.0,1125.0,7.555555555555555,85.92438178326199,40,0.4838648000004468,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.r,1,2500,2500,1030.0,1125.0,8.444444444444445,85.23964013427991,40,0.487631699999838,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.r,2,2500,2500,1030.0,1125.0,8.444444444444445,86.46162755269947,40,0.4843480999988969,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.r,3,2500,2500,1030.0,1125.0,8.444444444444445,86.89649438377228,40,0.484225599999263,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.s,0,2500,2500,1145.0,1190.0,3.7815126050420167,93.29005467744568,43,0.4918268000001262,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.s,1,2500,2500,1125.0,1190.0,5.46218487394958,93.29005467744568,43,0.4927856999984215,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.s,2,2500,2500,1135.0,1190.0,4.621848739495798,93.29005467744568,43,0.4939499000010983,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.s,3,2500,2500,1135.0,1190.0,4.621848739495798,93.3761226469366,43,0.4976455999985774,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.t,0,2500,2500,1220.0,1260.0,3.1746031746031744,96.80477330320709,46,0.5071595999997953,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.t,1,2500,2500,1220.0,1260.0,3.1746031746031744,96.80477330320709,46,0.4979937000007339,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.t,2,2500,2500,1220.0,1260.0,3.1746031746031744,96.80477330320709,46,0.5022374999989552,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.t,3,2500,2500,1220.0,1260.0,3.1746031746031744,96.80477330320709,46,0.5110112000002118,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.u,0,2500,2500,1290.0,1345.0,4.089219330855019,104.1351000111894,48,0.5282026999993832,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.u,1,2500,2500,1290.0,1345.0,4.089219330855019,104.1351000111894,48,0.528351200000543,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.u,2,2500,2500,1280.0,1345.0,4.83271375464684,104.1351000111894,48,0.5280568999987736,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.u,3,2500,2500,1290.0,1345.0,4.089219330855019,104.1351000111894,48,0.5166260999994847,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.v,0,2500,2500,1400.0,1425.0,1.7543859649122806,108.89084127269804,52,0.515946299999996,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.v,1,2500,2500,1400.0,1425.0,1.7543859649122806,108.89084127269804,52,0.5165156000002753,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.v,2,2500,2500,1400.0,1425.0,1.7543859649122806,108.89084127269804,52,0.5192691000011109,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.v,3,2500,2500,1400.0,1425.0,1.7543859649122806,108.80477330320709,52,0.5166262000002462,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.w,0,2500,2500,1410.0,1485.0,5.05050505050505,110.88363830959068,52,0.5329342999993969,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.w,1,2500,2500,1420.0,1485.0,4.377104377104377,113.86140402117518,52,0.518737800000963,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.w,2,2500,2500,1420.0,1485.0,4.377104377104377,114.19734680857542,52,0.5225206000013713,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.w,3,2500,2500,1410.0,1485.0,5.05050505050505,110.54769552219042,52,0.5231795999989117,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.x,0,2500,2500,1505.0,1555.0,3.215434083601286,117.71206543433686,55,0.5222733999999036,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.x,1,2500,2500,1505.0,1555.0,3.215434083601286,117.3761226469366,55,0.5200960999991366,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.x,2,2500,2500,1505.0,1555.0,3.215434083601286,117.71206543433686,55,0.5219113000002835,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.x,3,2500,2500,1505.0,1555.0,3.215434083601286,117.29005467744564,55,0.5218401999991329,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.y,0,2500,2500,1590.0,1595.0,0.31347962382445144,121.22678406009828,58,0.5270153999990725,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.y,1,2500,2500,1590.0,1595.0,0.31347962382445144,121.22678406009828,58,0.515274600000339,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.y,2,2500,2500,1590.0,1595.0,0.31347962382445144,121.23964013427992,58,0.5162073999999848,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.y,3,2500,2500,1590.0,1595.0,0.31347962382445144,121.23964013427992,58,0.5180816000010964,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.z,0,2500,2500,1620.0,1635.0,0.9174311926605505,127.78630114960754,60,0.516396099999838,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.z,1,2500,2500,1620.0,1635.0,0.9174311926605505,127.78630114960754,60,0.5155061000004935,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.z,2,2500,2500,1620.0,1635.0,0.9174311926605505,127.75022298912626,60,0.523235200000272,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.3.z,3,2500,2500,1635.0,1635.0,0.0,128.0319890985448,61,0.5219066999998176,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.m,0,2500,2500,550.0,555.0,0.9009009009009009,62.96640083988888,26,0.3965077000011661,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.m,1,2500,2500,550.0,555.0,0.9009009009009009,63.22913173197979,26,0.3998190000002068,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.m,2,2500,2500,550.0,555.0,0.9009009009009009,62.96640083988888,26,0.4003023000004759,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.m,3,2500,2500,550.0,555.0,0.9009009009009009,63.22913173197979,26,0.3964995999995153,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.o,0,2500,2500,645.0,690.0,6.521739130434782,71.8639883800711,29,0.4321170999992318,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.o,1,2500,2500,660.0,690.0,4.3478260869565215,73.57656915957831,30,0.4326485000001412,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.o,2,2500,2500,645.0,690.0,6.521739130434782,70.68676239374307,29,0.4313756999999896,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.o,3,2500,2500,645.0,690.0,6.521739130434782,72.67955943063568,29,0.4311804000008123,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.p,0,2500,2500,760.0,765.0,0.6535947712418301,76.45111915039936,32,0.4478596999997535,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.p,1,2500,2500,760.0,765.0,0.6535947712418301,76.45111915039936,32,0.4527059000010922,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.p,2,2500,2500,760.0,765.0,0.6535947712418301,76.45111915039936,32,0.4536270000007789,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.p,3,2500,2500,760.0,765.0,0.6535947712418301,76.45111915039936,32,0.454862000000503,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.q,0,2500,2500,860.0,860.0,0.0,81.1374106514146,36,0.4761488000003737,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.q,1,2500,2500,860.0,860.0,0.0,81.1374106514146,36,0.4677693999983603,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.q,2,2500,2500,860.0,860.0,0.0,81.1374106514146,36,0.4667320999997173,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.q,3,2500,2500,860.0,860.0,0.0,81.1374106514146,36,0.4690528999999515,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.r,0,2500,2500,880.0,960.0,8.333333333333334,84.45111915039936,36,0.4846173000005365,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.r,1,2500,2500,880.0,960.0,8.333333333333334,84.45111915039936,36,0.4821032999989256,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.r,2,2500,2500,880.0,960.0,8.333333333333334,84.45111915039936,36,0.4759745000010298,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.r,3,2500,2500,880.0,960.0,8.333333333333334,86.10797339989175,36,0.4870051999987481,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.s,0,2500,2500,1000.0,1030.0,2.912621359223301,92.45111915039936,40,0.4985303000012209,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.s,1,2500,2500,1000.0,1030.0,2.912621359223301,92.45111915039936,40,0.5080796999991435,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.s,2,2500,2500,1000.0,1030.0,2.912621359223301,92.45111915039936,40,0.5079681999995955,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.s,3,2500,2500,1000.0,1030.0,2.912621359223301,92.45111915039936,40,0.5047759000008227,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.t,0,2500,2500,1100.0,1160.0,5.172413793103448,97.1374106514146,44,0.5074035999987245,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.t,1,2500,2500,1100.0,1160.0,5.172413793103448,97.1374106514146,44,0.505378899999414,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.t,2,2500,2500,1100.0,1160.0,5.172413793103448,97.1374106514146,44,0.5079160000004777,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.t,3,2500,2500,1100.0,1160.0,5.172413793103448,97.1374106514146,44,0.5107565000016621,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.u,0,2500,2500,1120.0,1300.0,13.846153846153847,100.53718711989032,44,0.5131605999995372,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.u,1,2500,2500,1120.0,1300.0,13.846153846153847,100.45111915039936,44,0.5129510000006121,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.u,2,2500,2500,1120.0,1300.0,13.846153846153847,100.53718711989032,44,0.5147044000004826,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.u,3,2500,2500,1120.0,1300.0,13.846153846153847,100.45111915039936,44,0.5299458000008599,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.v,0,2500,2500,1240.0,1320.0,6.0606060606060606,108.45111915039936,48,0.5210174999992887,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.v,1,2500,2500,1240.0,1320.0,6.0606060606060606,108.45111915039936,48,0.523642000000109,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.v,2,2500,2500,1240.0,1320.0,6.0606060606060606,108.45111915039936,48,0.5257929999988846,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.v,3,2500,2500,1240.0,1320.0,6.0606060606060606,108.45111915039936,48,0.556660300000658,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.w,0,2500,2500,1360.0,1390.0,2.158273381294964,113.22347862090557,52,0.5254918999999063,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.w,1,2500,2500,1335.0,1390.0,3.9568345323741005,111.9658377761608,51,0.5354853999997431,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.w,2,2500,2500,1360.0,1390.0,2.158273381294964,113.22347862090557,52,0.5408826999992016,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.w,3,2500,2500,1360.0,1390.0,2.158273381294964,113.1374106514146,52,0.5351358999996592,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.x,0,2500,2500,1370.0,1450.0,5.517241379310345,117.77579274730743,52,0.5270235000007233,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.x,1,2500,2500,1370.0,1450.0,5.517241379310345,116.45111915039936,52,0.5258508999995684,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.x,2,2500,2500,1370.0,1450.0,5.517241379310345,116.45111915039936,52,0.5305855999995401,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.x,3,2500,2500,1370.0,1450.0,5.517241379310345,114.88033287039794,52,0.5318513000001985,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.y,0,2500,2500,1490.0,1520.0,1.9736842105263157,124.45111915039936,56,0.5573034999997617,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.y,1,2500,2500,1500.0,1520.0,1.3157894736842106,124.45111915039936,56,0.5355915000000095,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.y,2,2500,2500,1490.0,1520.0,1.9736842105263157,124.45111915039936,56,0.5216779000002134,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.y,3,2500,2500,1480.0,1520.0,2.6315789473684212,124.45111915039936,56,0.5281906999989587,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.z,0,2500,2500,1620.0,1620.0,0.0,129.22347862090555,60,0.5267765999997209,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.z,1,2500,2500,1620.0,1620.0,0.0,129.1374106514146,60,0.5198015999994823,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.z,2,2500,2500,1620.0,1620.0,0.0,129.22347862090555,60,0.5192090000000462,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p5.4.z,3,2500,2500,1620.0,1620.0,0.0,129.22347862090555,60,0.5250790999998571,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.d,0,2500,2500,192.0,192.0,0.0,29.65685424949238,14,0.2595240999999078,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.d,1,2500,2500,192.0,192.0,0.0,29.65685424949238,14,0.2514934999999241,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.d,2,2500,2500,192.0,192.0,0.0,29.65685424949238,14,0.2519440000014583,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.d,3,2500,2500,192.0,192.0,0.0,29.65685424949238,14,0.2532439999995404,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.j,0,2500,2500,804.0,948.0,15.189873417721518,58.91168824543143,38,0.5794210999993084,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.j,1,2500,2500,816.0,948.0,13.924050632911392,58.91168824543143,38,0.5865013000002364,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.j,2,2500,2500,816.0,948.0,13.924050632911392,58.91168824543143,38,0.5800431999996363,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.j,3,2500,2500,828.0,948.0,12.658227848101266,58.91168824543143,38,0.5736844000002748,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.l,0,2500,2500,1014.0,1116.0,9.13978494623656,68.5685424949238,44,0.6525917999988451,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.l,1,2500,2500,1032.0,1116.0,7.526881720430108,68.22539674441619,45,0.654529100000218,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.l,2,2500,2500,1014.0,1116.0,9.13978494623656,68.5685424949238,44,0.6413083999996161,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.l,3,2500,2500,1032.0,1116.0,7.526881720430108,68.22539674441619,45,0.6405689000002894,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.m,0,2500,2500,1104.0,1188.0,7.070707070707071,74.22539674441619,48,0.6527831000003061,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.m,1,2500,2500,1104.0,1188.0,7.070707070707071,73.05382386916239,48,0.6557346000008692,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.m,2,2500,2500,1104.0,1188.0,7.070707070707071,73.05382386916239,48,0.657802100000481,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.m,3,2500,2500,1110.0,1188.0,6.565656565656566,74.22539674441619,48,0.655018100000234,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.n,0,2500,2500,1200.0,1260.0,4.761904761904762,78.71067811865476,52,0.6643137000010029,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.n,1,2500,2500,1200.0,1260.0,4.761904761904762,79.88225099390857,52,0.6614296000007016,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.n,2,2500,2500,1200.0,1260.0,4.761904761904762,78.71067811865476,52,0.6595644999997603,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.2.n,3,2500,2500,1194.0,1260.0,5.238095238095238,78.71067811865476,52,0.6597769999989396,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.g,0,2500,2500,276.0,282.0,2.127659574468085,44.55790079237062,19,0.3211446000004798,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.g,1,2500,2500,276.0,282.0,2.127659574468085,44.55790079237062,19,0.3208319000004849,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.g,2,2500,2500,276.0,282.0,2.127659574468085,44.55790079237062,19,0.3220195000012609,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.g,3,2500,2500,276.0,282.0,2.127659574468085,44.55790079237062,19,0.3186470000000554,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.h,0,2500,2500,390.0,444.0,12.162162162162161,47.79898987322333,25,0.3628692999991472,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.h,1,2500,2500,378.0,444.0,14.864864864864865,47.79898987322333,25,0.361201899999287,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.h,2,2500,2500,378.0,444.0,14.864864864864865,47.79898987322333,25,0.358979000000545,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.h,3,2500,2500,378.0,444.0,14.864864864864865,47.79898987322333,25,0.3580931999986205,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.i,0,2500,2500,456.0,642.0,28.97196261682243,54.2842712474619,30,0.4050822999997763,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.i,1,2500,2500,486.0,642.0,24.299065420560748,51.941125496954285,30,0.4056706999999733,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.i,2,2500,2500,474.0,642.0,26.16822429906542,53.941125496954285,30,0.4046923000005336,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.i,3,2500,2500,468.0,642.0,27.102803738317757,53.941125496954285,30,0.4032169999991311,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.k,0,2500,2500,582.0,894.0,34.899328859060404,61.92253506678343,35,0.4787457999991602,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.k,1,2500,2500,612.0,894.0,31.543624161073826,63.34604384424195,35,0.4773287000007258,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.k,2,2500,2500,582.0,894.0,34.899328859060404,61.92253506678343,35,0.4833238999999594,True,2,03_fixed_2500_baselines/raw_runs.csv
Fixed iteration,Chao,GRASP,p6.3.k,3,2500,2500,582.0,894.0,34.899328859060404,61.92253506678343,35,0.4854271000003791,True,2,03_fixed_2500_baselines/raw_runs.csv
