algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
off,pr264_gen2_m2,6635.0,6602.0,6536.5,0.49736247174076864,1.4845516201959306,42.71737029999986,,Dang,fixed
off,pr264_gen2_m3,6420.0,6370.0,6342.0,0.778816199376947,1.2149532710280373,23.793645600000673,,Dang,fixed
off,pr264_gen2_m4,5584.0,5523.0,5434.75,1.092406876790831,2.6728151862464182,18.713378900000862,,Dang,fixed
off,pr264_gen3_m3,2772.0,2730.0,2711.0,1.5151515151515151,2.2005772005772006,28.074753375,,Dang,fixed
off,pr299_gen1_m2,139.0,137.0,136.25,1.4388489208633093,1.9784172661870503,28.41852732500047,,Dang,fixed
off,pr299_gen1_m3,111.0,110.0,109.0,0.9009009009009009,1.8018018018018018,20.386302499999147,,Dang,fixed
off,pr299_gen1_m4,84.0,83.0,82.75,1.1904761904761905,1.4880952380952381,15.727913574999548,,Dang,fixed
off,pr299_gen2_m3,6018.0,5898.0,5835.25,1.9940179461615155,3.036723163841808,24.99366157499935,,Dang,fixed
off,pr299_gen2_m4,4457.0,4289.0,4240.25,3.7693515817814673,4.863136638994839,15.539668375000474,,Dang,fixed
off,pr299_gen3_m2,5729.0,5018.0,4905.0,12.410542852155698,14.382963868039797,60.85712662500009,,Dang,fixed
off,pr299_gen3_m3,3655.0,3393.0,3342.5,7.168262653898768,8.549931600547195,33.34387109999989,,Dang,fixed
off,pr299_gen3_m4,2268.0,2242.0,2210.25,1.146384479717813,2.5462962962962963,19.680101524998463,,Dang,fixed
off,rat195_gen2_m2,5148.0,4978.0,4846.75,3.3022533022533023,5.851787101787102,16.59507074999874,,Dang,fixed
off,rat195_gen3_m3,2574.0,2545.0,2531.0,1.1266511266511265,1.6705516705516705,14.41830097500042,,Dang,fixed
off,rd400_gen1_m2,232.0,215.0,212.5,7.327586206896552,8.405172413793103,81.62168677500085,,Dang,fixed
off,rd400_gen1_m3,224.0,216.0,211.25,3.5714285714285716,5.691964285714286,73.10834494999835,,Dang,fixed
off,rd400_gen1_m4,213.0,207.0,204.5,2.816901408450704,3.9906103286384975,64.50755582500005,,Dang,fixed
off,rd400_gen2_m2,13045.0,12237.0,12094.5,6.193944039862016,7.286316596397087,132.22375287499835,,Dang,fixed
off,rd400_gen2_m3,12646.0,11328.0,11200.0,10.422267910801835,11.434445674521587,93.44101094999951,,Dang,fixed
off,rd400_gen2_m4,12032.0,10475.0,10383.25,12.940492021276595,13.703041888297872,68.1274698999996,,Dang,fixed
off,rd400_gen3_m2,12431.0,11132.0,10793.5,10.44968224599791,13.172713377845708,118.81106329999966,,Dang,fixed
off,rd400_gen3_m3,11639.0,10475.0,10265.5,10.000859180341953,11.800841996735114,78.19899550000173,,Dang,fixed
off,rd400_gen3_m4,10436.0,9247.0,9185.25,11.393254120352626,11.984955921809123,72.1536624750006,,Dang,fixed
off,ts225_gen2_m2,5859.0,5859.0,5574.25,0.0,4.860044376173408,19.620507600000565,,Dang,fixed
on,bier127_gen1_m2,106.0,105.0,103.5,0.9433962264150944,2.358490566037736,17.152962350000053,,Dang,fixed
on,bier127_gen1_m3,103.0,102.0,101.5,0.970873786407767,1.4563106796116505,14.07591869999942,,Dang,fixed
on,bier127_gen2_m2,5464.0,5431.0,5410.5,0.6039531478770132,0.9791361639824304,25.534227200000714,,Dang,fixed
on,bier127_gen2_m3,5393.0,5310.0,5192.0,1.539032078620434,3.7270535879844244,16.727191424998637,,Dang,fixed
on,bier127_gen2_m4,5123.0,5057.0,5045.75,1.2883076322467304,1.5079055241069685,16.221627800000533,,Dang,fixed
on,bier127_gen3_m2,2885.0,2885.0,2824.75,0.0,2.0883882149046795,29.387025175000417,,Dang,fixed
on,bier127_gen3_m3,2706.0,2690.0,2672.25,0.5912786400591279,1.247228381374723,24.74875665000036,,Dang,fixed
on,bier127_gen3_m4,2402.0,2402.0,2318.0,0.0,3.4970857618651126,18.83668509999916,,Dang,fixed
on,cmt101c_m3,1300.0,1290.0,1282.5,0.7692307692307693,1.3461538461538463,9.301131875000465,,Dang,fixed
on,cmt151b_m3,1385.0,1382.0,1377.0,0.21660649819494585,0.5776173285198556,15.708839575000638,,Dang,fixed
on,cmt151c_m2,1964.0,1940.0,1926.25,1.2219959266802445,1.9220977596741344,23.293010200000026,,Dang,fixed
on,cmt151c_m3,1916.0,1902.0,1898.75,0.7306889352818372,0.9003131524008351,19.459460425000543,,Dang,fixed
on,cmt151c_m4,1880.0,1876.0,1843.75,0.2127659574468085,1.928191489361702,16.683133199999247,,Dang,fixed
on,cmt200b_m2,2096.0,2063.0,2039.0,1.5744274809160306,2.719465648854962,39.156233175000125,,Dang,fixed
on,cmt200b_m3,2019.0,1959.0,1945.0,2.971768202080238,3.6651807825656264,27.987053099999684,,Dang,fixed
on,cmt200b_m4,1894.0,1878.0,1873.0,0.8447729672650475,1.1087645195353748,22.954132700000628,,Dang,fixed
on,cmt200c_m2,2818.0,2767.0,2754.25,1.8097941802696949,2.2622427253371185,47.57637597499979,,Dang,fixed
on,cmt200c_m3,2766.0,2740.0,2713.5,0.9399855386840202,1.8980477223427332,36.215110574999926,,Dang,fixed
on,cmt200c_m4,2712.0,2702.0,2680.25,0.3687315634218289,1.1707227138643068,32.4448559500006,,Dang,fixed
on,eil101b_m3,916.0,916.0,907.25,0.0,0.9552401746724891,7.349109925000448,,Dang,fixed
on,eil101c_m2,1305.0,1303.0,1295.25,0.1532567049808429,0.7471264367816092,11.105511849999857,,Dang,fixed
on,eil101c_m3,1251.0,1238.0,1220.25,1.0391686650679457,2.4580335731414866,9.564464200000657,,Dang,fixed
on,gil262_gen1_m3,101.0,99.0,98.5,1.9801980198019802,2.4752475247524752,24.997255774998848,,Dang,fixed
on,gil262_gen1_m4,78.0,77.0,77.0,1.2820512820512822,1.2820512820512822,17.904335599999285,,Dang,fixed
on,gil262_gen2_m2,7498.0,7362.0,7148.5,1.8138170178714323,4.661242998132836,59.761223500001506,,Dang,fixed
on,gil262_gen2_m3,5615.0,5538.0,5499.25,1.371326803205699,2.0614425645592163,28.073495399999956,,Dang,fixed
on,gil262_gen3_m2,7183.0,6928.0,6620.75,3.5500487261589866,7.8275093971878045,56.325837324999156,,Dang,fixed
