size,instance,config,iteration,mean_gap_percent,min_gap_percent,max_gap_percent,n_seeds
small,bier127_gen2_m3,k100_l5,4850,3.152234377897274,1.9469682922306693,4.357500463563879,2
small,bier127_gen2_m3,k100_l5,4900,3.152234377897274,1.9469682922306693,4.357500463563879,2
small,bier127_gen2_m3,k100_l5,4950,3.152234377897274,1.9469682922306693,4.357500463563879,2
small,bier127_gen2_m3,k100_l5,5000,3.152234377897274,1.9469682922306693,4.357500463563879,2
small,bier127_gen2_m3,k100_linf,0,12.20100129797886,12.20100129797886,12.20100129797886,2
small,bier127_gen2_m3,k100_linf,50,5.349527164843316,2.447617281661413,8.251437048025219,2
small,bier127_gen2_m3,k100_linf,100,5.043575004635639,2.447617281661413,7.639532727609865,2
small,bier127_gen2_m3,k100_linf,150,2.5310587798998703,2.447617281661413,2.6145002781383275,2
small,bier127_gen2_m3,k100_linf,200,2.5310587798998703,2.447617281661413,2.6145002781383275,2
small,bier127_gen2_m3,k100_linf,250,2.3919896161691083,2.336361950676803,2.447617281661413,2
small,bier127_gen2_m3,k100_linf,300,2.2343778972742445,2.021138512887076,2.447617281661413,2
small,bier127_gen2_m3,k100_linf,350,1.9376970146486188,1.9098831819024664,1.965510847394771,2
small,bier127_gen2_m3,k100_linf,400,1.8635267939922122,1.817170406081958,1.9098831819024664,2
small,bier127_gen2_m3,k100_linf,450,1.6132022992768402,1.3536065269794175,1.872798071574263,2
small,bier127_gen2_m3,k100_linf,500,1.6132022992768402,1.3536065269794175,1.872798071574263,2
small,bier127_gen2_m3,k100_linf,550,1.6132022992768402,1.3536065269794175,1.872798071574263,2
small,bier127_gen2_m3,k100_linf,600,1.6132022992768402,1.3536065269794175,1.872798071574263,2
small,bier127_gen2_m3,k100_linf,650,1.6132022992768402,1.3536065269794175,1.872798071574263,2
small,bier127_gen2_m3,k100_linf,700,1.6132022992768402,1.3536065269794175,1.872798071574263,2
small,bier127_gen2_m3,k100_linf,750,1.6132022992768402,1.3536065269794175,1.872798071574263,2
small,bier127_gen2_m3,k100_linf,800,1.5483033562024846,1.3536065269794175,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,850,1.5483033562024846,1.3536065269794175,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,900,1.539032078620434,1.335063971815316,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,950,1.539032078620434,1.335063971815316,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1000,1.539032078620434,1.335063971815316,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1050,1.539032078620434,1.335063971815316,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1100,1.539032078620434,1.335063971815316,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1150,1.539032078620434,1.335063971815316,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1200,1.539032078620434,1.335063971815316,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1250,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1300,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1350,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1400,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1450,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1500,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1550,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1600,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1650,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1700,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1750,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1800,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1850,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1900,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,1950,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2000,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2050,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2100,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2150,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2200,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2250,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2300,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2350,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2400,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2450,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2500,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2550,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2600,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2650,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2700,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2750,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2800,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2850,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2900,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,2950,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3000,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3050,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3100,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3150,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3200,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3250,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3300,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3350,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3400,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3450,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3500,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3550,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3600,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3650,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3700,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3750,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3800,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3850,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3900,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,3950,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4000,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4050,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4100,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4150,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4200,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4250,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4300,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4350,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4400,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4450,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4500,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4550,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4600,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4650,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4700,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4750,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4800,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4850,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4900,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,4950,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k100_linf,5000,1.49267569071018,1.242351195994808,1.7430001854255517,2
small,bier127_gen2_m3,k20_l1,0,12.20100129797886,12.20100129797886,12.20100129797886,2
small,bier127_gen2_m3,k20_l1,50,5.85944743185611,5.28462822176896,6.43426664194326,2
small,bier127_gen2_m3,k20_l1,100,5.776005933617652,5.17337289078435,6.378638976450955,2
small,bier127_gen2_m3,k20_l1,150,5.562766549230484,5.17337289078435,5.952160207676618,2
small,bier127_gen2_m3,k20_l1,200,5.479325050992027,5.1548303356202485,5.803819766363805,2
small,bier127_gen2_m3,k20_l1,250,5.1826441683664015,5.1548303356202485,5.210458001112554,2
small,bier127_gen2_m3,k20_l1,300,5.1826441683664015,5.1548303356202485,5.210458001112554,2
small,bier127_gen2_m3,k20_l1,350,5.1826441683664015,5.1548303356202485,5.210458001112554,2
small,bier127_gen2_m3,k20_l1,400,5.1826441683664015,5.1548303356202485,5.210458001112554,2
small,bier127_gen2_m3,k20_l1,450,5.1826441683664015,5.1548303356202485,5.210458001112554,2
small,bier127_gen2_m3,k20_l1,500,5.1826441683664015,5.1548303356202485,5.210458001112554,2
small,bier127_gen2_m3,k20_l1,550,5.1826441683664015,5.1548303356202485,5.210458001112554,2
small,bier127_gen2_m3,k20_l1,600,5.1548303356202485,5.1548303356202485,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,650,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,700,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,750,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,800,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,850,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,900,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,950,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1000,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1050,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1100,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1150,5.089931392545893,5.025032449471537,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1200,4.969404783979233,4.783979232338217,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1250,4.885963285740775,4.617096235861301,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1300,4.885963285740775,4.617096235861301,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1350,4.746894122010013,4.338957908399777,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1400,4.737622844427962,4.320415353235676,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1450,4.709809011681809,4.264787687743371,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1500,4.681995178935658,4.209160022251067,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1550,4.681995178935658,4.209160022251067,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1600,4.681995178935658,4.209160022251067,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1650,4.681995178935658,4.209160022251067,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1700,4.681995178935658,4.209160022251067,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1750,4.681995178935658,4.209160022251067,5.1548303356202485,2
small,bier127_gen2_m3,k20_l1,1800,4.533654737622845,4.209160022251067,4.858149452994622,2
small,bier127_gen2_m3,k20_l1,1850,4.533654737622845,4.209160022251067,4.858149452994622,2
small,bier127_gen2_m3,k20_l1,1900,4.505840904876692,4.209160022251067,4.802521787502318,2
small,bier127_gen2_m3,k20_l1,1950,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2000,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2050,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2100,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2150,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2200,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2250,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2300,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2350,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2400,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2450,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2500,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2550,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2600,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2650,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2700,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2750,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2800,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2850,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2900,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,2950,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3000,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3050,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3100,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3150,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3200,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3250,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3300,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3350,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3400,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3450,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3500,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3550,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3600,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3650,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3700,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3750,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3800,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3850,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3900,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,3950,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4000,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4050,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4100,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4150,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4200,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4250,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4300,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4350,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4400,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4450,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4500,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4550,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4600,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4650,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4700,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4750,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4800,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4850,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4900,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,4950,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k20_l1,5000,4.385314296310032,4.209160022251067,4.561468570368997,2
small,bier127_gen2_m3,k6_l1,0,12.20100129797886,12.20100129797886,12.20100129797886,2
small,bier127_gen2_m3,k6_l1,50,7.750788058594473,7.435564620804747,8.066011496384201,2
small,bier127_gen2_m3,k6_l1,100,4.3296866308177275,2.4105321713332097,6.248841090302244,2
small,bier127_gen2_m3,k6_l1,150,4.070090858520304,2.021138512887076,6.119043204153533,2
small,bier127_gen2_m3,k6_l1,200,4.070090858520304,2.021138512887076,6.119043204153533,2
small,bier127_gen2_m3,k6_l1,250,3.9959206378638976,1.872798071574263,6.119043204153533,2
small,bier127_gen2_m3,k6_l1,300,3.9959206378638976,1.872798071574263,6.119043204153533,2
small,bier127_gen2_m3,k6_l1,350,3.7177823104023737,1.872798071574263,5.562766549230484,2
small,bier127_gen2_m3,k6_l1,400,3.7177823104023737,1.872798071574263,5.562766549230484,2
small,bier127_gen2_m3,k6_l1,450,3.4489152605228997,1.872798071574263,5.025032449471537,2
small,bier127_gen2_m3,k6_l1,500,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,550,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,600,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,650,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,700,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,750,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,800,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,850,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,900,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,950,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1000,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1050,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1100,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1150,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1200,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1250,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1300,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1350,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1400,3.346931207120342,1.872798071574263,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1450,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1500,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1550,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1600,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1650,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1700,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1750,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1800,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1850,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1900,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,1950,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,2000,3.282032264045986,1.7430001854255517,4.82106434266642,2
small,bier127_gen2_m3,k6_l1,2050,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2100,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2150,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2200,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2250,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2300,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2350,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2400,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2450,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2500,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2550,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2600,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2650,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2700,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2750,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2800,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2850,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2900,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,2950,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3000,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3050,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3100,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3150,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3200,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3250,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3300,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3350,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3400,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3450,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3500,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3550,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3600,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3650,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3700,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3750,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3800,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3850,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3900,3.2171333209716297,1.7430001854255517,4.691266456517708,2
small,bier127_gen2_m3,k6_l1,3950,3.2171333209716297,1.7430001854255517,4.691266456517708,2
