algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
on,p4.3.j,861.0,857.0,855.25,0.4645760743321719,0.667828106852497,9.858064049999939,,Chao,fixed
on,p4.3.k,919.0,915.0,910.75,0.4352557127312296,0.8977149075081611,10.00703465000015,,Chao,fixed
on,p4.3.l,979.0,979.0,970.0,0.0,0.9193054136874361,9.492194874999313,,Chao,fixed
on,p4.3.m,1063.0,1063.0,1051.75,0.0,1.0583254938852305,9.458147900000313,,Chao,fixed
on,p4.3.n,1121.0,1109.0,1092.5,1.0704727921498662,2.542372881355932,9.54739010000003,,Chao,fixed
on,p4.3.o,1172.0,1170.0,1157.25,0.17064846416382254,1.2585324232081911,9.600253350000457,,Chao,fixed
on,p4.3.p,1222.0,1222.0,1190.0,0.0,2.618657937806874,9.074289999999564,,Chao,fixed
on,p4.3.q,1253.0,1226.0,1212.0,2.154828411811652,3.272146847565842,9.11141975000055,,Chao,fixed
on,p4.3.r,1273.0,1272.0,1268.0,0.07855459544383346,0.3927729772191673,7.666611625000314,,Chao,fixed
on,p4.3.s,1295.0,1292.0,1284.75,0.23166023166023167,0.7915057915057915,7.327271674999793,,Chao,fixed
on,p4.3.t,1305.0,1298.0,1293.5,0.5363984674329502,0.8812260536398467,6.438867599999412,,Chao,fixed
on,p4.4.e,183.0,183.0,183.0,0.0,0.0,1.9683307000000239,,Chao,fixed
on,p4.4.f,324.0,324.0,322.75,0.0,0.38580246913580246,3.190492099999574,,Chao,fixed
on,p4.4.g,461.0,461.0,461.0,0.0,0.0,4.28755612499981,,Chao,fixed
on,p4.4.h,571.0,571.0,557.25,0.0,2.408056042031524,5.165406449999409,,Chao,fixed
on,p4.4.i,657.0,657.0,648.75,0.0,1.2557077625570776,5.946116475000508,,Chao,fixed
on,p4.4.j,732.0,732.0,726.75,0.0,0.7172131147540983,6.796319374999712,,Chao,fixed
on,p4.4.k,821.0,820.0,819.5,0.1218026796589525,0.18270401948842874,8.15633514999945,,Chao,fixed
on,p4.4.l,880.0,879.0,867.25,0.11363636363636363,1.4488636363636365,8.395748049999838,,Chao,fixed
on,p4.4.m,919.0,916.0,910.5,0.3264417845484222,0.9249183895538629,9.052383624999493,,Chao,fixed
on,p4.4.n,976.0,971.0,959.25,0.5122950819672131,1.716188524590164,9.472798925000006,,Chao,fixed
on,p4.4.o,1061.0,1061.0,1027.25,0.0,3.180961357210179,8.759460175000186,,Chao,fixed
on,p4.4.p,1124.0,1110.0,1084.75,1.2455516014234875,3.4919928825622777,9.107960350000212,,Chao,fixed
on,p4.4.q,1161.0,1158.0,1145.75,0.25839793281653745,1.313522825150732,8.05738297500011,,Chao,fixed
on,p4.4.r,1216.0,1201.0,1192.0,1.2335526315789473,1.9736842105263157,7.936711199999536,,Chao,fixed
on,p4.4.s,1260.0,1255.0,1234.75,0.3968253968253968,2.003968253968254,7.267381775000558,,Chao,fixed
on,p4.4.t,1285.0,1280.0,1266.5,0.38910505836575876,1.4396887159533074,6.894636874999833,,Chao,fixed
on,p5.2.h,410.0,395.0,391.25,3.658536585365854,4.573170731707317,2.5047752749997017,,Chao,fixed
on,p5.2.j,580.0,580.0,580.0,0.0,0.0,2.6727737749997686,,Chao,fixed
on,p5.2.k,670.0,670.0,670.0,0.0,0.0,3.485266225000487,,Chao,fixed
on,p5.2.l,800.0,800.0,792.5,0.0,0.9375,3.2870740499997737,,Chao,fixed
on,p5.2.m,860.0,860.0,857.5,0.0,0.29069767441860467,4.330206825000005,,Chao,fixed
on,p5.2.n,925.0,925.0,921.25,0.0,0.40540540540540543,4.147918699999536,,Chao,fixed
on,p5.2.o,1020.0,1020.0,1015.0,0.0,0.49019607843137253,4.055512049999834,,Chao,fixed
on,p5.2.p,1150.0,1150.0,1105.0,0.0,3.9130434782608696,4.571272224999575,,Chao,fixed
on,p5.2.q,1195.0,1195.0,1188.75,0.0,0.5230125523012552,4.418994250000196,,Chao,fixed
on,p5.2.r,1260.0,1260.0,1260.0,0.0,0.0,4.87192237499994,,Chao,fixed
on,p5.2.s,1340.0,1315.0,1310.0,1.8656716417910448,2.2388059701492535,4.718533475000186,,Chao,fixed
on,p5.2.t,1400.0,1400.0,1400.0,0.0,0.0,4.595996725000077,,Chao,fixed
on,p5.2.u,1460.0,1460.0,1458.75,0.0,0.08561643835616438,4.712462625000171,,Chao,fixed
on,p5.2.v,1505.0,1505.0,1502.5,0.0,0.16611295681063123,4.337932524999815,,Chao,fixed
on,p5.2.w,1565.0,1560.0,1560.0,0.3194888178913738,0.3194888178913738,4.114311649999763,,Chao,fixed
on,p5.2.x,1610.0,1610.0,1610.0,0.0,0.0,3.4747546999992664,,Chao,fixed
on,p5.2.y,1645.0,1645.0,1643.75,0.0,0.07598784194528875,3.2344877250002355,,Chao,fixed
on,p5.2.z,1680.0,1680.0,1680.0,0.0,0.0,2.5367986249998467,,Chao,fixed
on,p5.3.k,495.0,495.0,490.0,0.0,1.0101010101010102,2.763983450000069,,Chao,fixed
on,p5.3.l,595.0,595.0,587.5,0.0,1.2605042016806722,2.844513474999985,,Chao,fixed
on,p5.3.n,755.0,755.0,755.0,0.0,0.0,3.4665860499999326,,Chao,fixed
on,p5.3.o,870.0,870.0,860.0,0.0,1.1494252873563218,3.565351675000329,,Chao,fixed
on,p5.3.q,1070.0,1070.0,1066.25,0.0,0.35046728971962615,4.059889250000197,,Chao,fixed
on,p5.3.r,1125.0,1125.0,1125.0,0.0,0.0,3.9448293249997732,,Chao,fixed
