algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
on,pr264_gen2_m4,5584.0,5561.0,5551.5,0.41189111747851004,0.5820200573065902,36.85340357499808,2615.25,Dang,time
on,pr264_gen3_m3,2772.0,2736.0,2702.75,1.2987012987012987,2.498196248196248,40.94467274999988,2539.75,Dang,time
on,pr299_gen1_m2,139.0,138.0,136.75,0.7194244604316546,1.618705035971223,44.566469999997935,2446.0,Dang,time
on,pr299_gen1_m3,111.0,110.0,109.5,0.9009009009009009,1.3513513513513513,29.605160799997975,2540.0,Dang,time
on,pr299_gen1_m4,84.0,83.0,83.0,1.1904761904761905,1.1904761904761905,20.427170674998706,2558.0,Dang,time
on,pr299_gen2_m3,6018.0,5933.0,5888.75,1.4124293785310735,2.1477234961781324,36.49915840000176,2507.75,Dang,time
on,pr299_gen2_m4,4457.0,4455.0,4371.25,0.04487323311644604,1.923939869867624,22.462193199997273,2437.5,Dang,time
on,pr299_gen3_m2,5729.0,5038.0,4951.0,12.061441787397452,13.580031419095828,77.98444359999849,2294.0,Dang,time
on,pr299_gen3_m3,3655.0,3461.0,3396.25,5.307797537619699,7.079343365253078,40.87429302500095,2721.75,Dang,time
on,pr299_gen3_m4,2268.0,2244.0,2240.0,1.0582010582010581,1.2345679012345678,24.375288924999037,2530.5,Dang,time
on,rat195_gen2_m2,5148.0,5071.0,4940.0,1.4957264957264957,4.040404040404041,25.58372477500052,2608.75,Dang,time
on,rat195_gen3_m3,2574.0,2545.0,2539.75,1.1266511266511265,1.3306138306138307,21.591485975000978,2556.0,Dang,time
on,rd400_gen1_m2,232.0,228.0,218.75,1.7241379310344827,5.711206896551724,133.52434045000155,2572.0,Dang,time
on,rd400_gen1_m3,224.0,213.0,209.25,4.910714285714286,6.584821428571429,113.63452609999877,2579.5,Dang,time
on,rd400_gen1_m4,213.0,203.0,199.5,4.694835680751174,6.338028169014085,94.53925065000112,2586.0,Dang,time
on,rd400_gen2_m2,13045.0,12360.0,12267.75,5.251054043694903,5.9582215408202375,157.44996957500007,2236.75,Dang,time
on,rd400_gen2_m3,12646.0,11975.0,11809.0,5.306025620749645,6.618693658073699,128.4416206249989,2562.0,Dang,time
on,rd400_gen2_m4,12032.0,11298.0,10904.5,6.100398936170213,9.370844414893616,93.79396090000046,2507.75,Dang,time
on,rd400_gen3_m2,12431.0,12029.0,11934.25,3.233850856729145,3.9960582414930417,155.3592842750022,2478.25,Dang,time
on,rd400_gen3_m3,11639.0,10791.0,10719.0,7.285849299768021,7.90445914597474,119.66944150000018,2455.75,Dang,time
on,rd400_gen3_m4,10436.0,9561.0,9400.0,8.38443848217708,9.927175162897662,96.92180634999931,2529.75,Dang,time
on,ts225_gen2_m2,5859.0,5859.0,5766.0,0.0,1.5873015873015872,36.44214729999658,2728.5,Dang,time
grasp,bier127_gen1_m2,106.0,99.0,98.0,6.60377358490566,7.547169811320755,16.903415174998372,36833.25,Dang,time
grasp,bier127_gen1_m3,103.0,97.0,96.25,5.825242718446602,6.553398058252427,13.826448425001217,33815.25,Dang,time
grasp,bier127_gen2_m2,5464.0,5180.0,5120.0,5.197657393850659,6.295754026354319,25.28455162499995,55678.5,Dang,time
grasp,bier127_gen2_m3,5393.0,4978.0,4946.5,7.695160393102169,8.27925088077137,16.477728424997622,41230.0,Dang,time
grasp,bier127_gen2_m4,5123.0,4870.0,4850.25,4.938512590279133,5.324028889322663,15.972032400000899,42270.5,Dang,time
grasp,bier127_gen3_m2,2885.0,2605.0,2561.75,9.705372616984402,11.204506065857885,29.137496049999754,67441.75,Dang,time
grasp,bier127_gen3_m3,2706.0,2561.0,2435.25,5.358462675535846,10.005543237250555,24.499298549999367,60181.25,Dang,time
grasp,bier127_gen3_m4,2402.0,2228.0,2198.25,7.243963363863447,8.482514571190675,18.58721274999698,47660.5,Dang,time
grasp,cmt101c_m3,1300.0,1220.0,1195.0,6.153846153846154,8.076923076923077,9.05145784999695,33078.5,Dang,time
grasp,cmt151b_m3,1385.0,1256.0,1245.75,9.31407942238267,10.054151624548737,15.45917927499795,49479.25,Dang,time
grasp,cmt151c_m2,1964.0,1847.0,1819.0,5.957230142566192,7.382892057026477,23.04360062500018,46008.75,Dang,time
grasp,cmt151c_m3,1916.0,1775.0,1751.75,7.359081419624217,8.572546972860126,19.210045974999957,44356.75,Dang,time
grasp,cmt151c_m4,1880.0,1685.0,1668.75,10.372340425531915,11.236702127659575,16.43348262499785,41155.5,Dang,time
grasp,cmt200b_m2,2096.0,1867.0,1846.5,10.92557251908397,11.903625954198473,38.90694540000004,79376.25,Dang,time
grasp,cmt200b_m3,2019.0,1774.0,1748.0,12.134720158494304,13.42248637939574,27.737593725001716,66354.75,Dang,time
grasp,cmt200b_m4,1894.0,1673.0,1657.5,11.668426610348469,12.486800422386484,22.704778799999985,57626.25,Dang,time
grasp,cmt200c_m2,2818.0,2605.0,2575.0,7.558552164655784,8.623136976579135,47.32717405000221,70437.0,Dang,time
grasp,cmt200c_m3,2766.0,2496.0,2457.0,9.761388286334057,11.171366594360087,35.96596704999865,62805.25,Dang,time
